latitude,longitude,sand % topsoil,silt % topsoil,pH water topsoil,OC % subsoil,N % topsoil,N % subsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurfFall,QairFall,TairFall,WindFall
0.4857142857142857,0.1,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6424002144927323,0.338497348900651,0.596831598865343,0.6810305503740922
0.5714285714285716,0.125,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.5714285714285716,0.15,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.6571428571428573,0.325,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.5124136149342746,0.2833514093708813,0.4721053139665017,0.5887623130873482
0.5714285714285716,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7211982567133841,0.4461156245251672,0.582388897857733,0.6471301048396595
0.5714285714285716,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7211982567133841,0.4461156245251672,0.582388897857733,0.6471301048396595
0.6571428571428573,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5856959517595186,0.3459397637709221,0.4539137924655563,0.6179018524511489
0.8,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.8,0.5,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.3428571428571429,0.225,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.740133859108794,0.3273334538182442,0.8392207295385461,0.7646461081399697
0.3428571428571429,0.25,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.740133859108794,0.3273334538182442,0.8392207295385461,0.7646461081399697
0.2000000000000001,0.375,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7174183355662969,0.3148534912619369,0.9036428839275494,0.769369276816794
0.2000000000000001,0.4,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7174183355662969,0.3148534912619369,0.9036428839275494,0.769369276816794
0.2000000000000001,0.425,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7174183355662969,0.3148534912619369,0.9036428839275494,0.769369276816794
0.2000000000000001,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.3714285714285714,0.175,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6352016640850939,0.2982710655385524,0.7476297253700501,0.7793174001735445
0.2000000000000001,0.875,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4395427715946889,0.2496152359143838,0.7305981409778859,0.564203394800138
0.2000000000000001,0.9000000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4395427715946889,0.2496152359143838,0.7305981409778859,0.564203394800138
0.3714285714285714,0.2,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6352016640850939,0.2982710655385524,0.7476297253700501,0.7793174001735445
0.3714285714285714,0.675,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.426363986389032,0.1783870460680886,0.6108873602879896,0.2476468996053659
0.2857142857142858,0.925,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1552793313061649,0.2444261534584372,0.5089378390262951,0.4437355788010687
0.2857142857142858,0.95,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2687071423347031,0.277223524493189,0.570369536018525,0.5302917350610686
0.3714285714285714,0.7000000000000001,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.2334066926627764,0.1629198043317147,0.5527232525887094,0.4358752337968395
0.9714285714285712,0.5750000000000001,0.5384421794387819,0.2437254901960784,0.6686303387334316,0.3317384370015948,0.8285714285714286,0.7099892588614394,0.2033392963625521,0.3930635838150288,0.15625,0.3925075489244571,0.8375362010777336,0.1436268500439297,0.234122935553798
0.9714285714285712,0.6000000000000001,0.3240216433874419,0.3086274509803921,0.5125184094256259,0.6746411483253587,0.3428571428571428,0.795918367346939,0.0232558139534883,0.5606936416184971,0.375,0.3874156772446238,0.8149269546559101,0.1171938235635323,0.2022492741130825
0.8285714285714287,0.525,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.8285714285714287,0.55,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.8857142857142857,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2858749002986283,0.6794617982888014,0.0958845668464967,0.4592105063625774
0.8857142857142857,0.5,0.5992827482068706,0.3595098039215686,0.6929307805596465,0.1427432216905901,0.0571428571428571,0.1031149301825993,0.3109719737626714,0.4219653179190751,0.80078125,0.1725072499614173,0.5681793933392485,0.0484727762261592,0.6775281923479265
0.4285714285714286,0.225,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6352016640850939,0.2982710655385524,0.7476297253700501,0.7793174001735445
0.4285714285714286,0.25,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6352016640850939,0.2982710655385524,0.7476297253700501,0.7793174001735445
0.5142857142857145,0.275,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7005040707553123,0.3120316395718532,0.7035561067287084,0.6840185912089459
0.4285714285714286,0.7250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6302204410891523,0.382396737072584,0.5980126253649303,0.7022758587743677
0.4285714285714286,0.75,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5979652545896004,0.3562182362440278,0.6188929703383543,0.5708316522866467
0.5142857142857145,0.3,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7005040707553123,0.3120316395718532,0.7035561067287084,0.6840185912089459
0.8285714285714287,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.5142857142857145,0.7750000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6302204410891523,0.382396737072584,0.5980126253649303,0.7022758587743677
0.5142857142857145,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5979652545896004,0.3562182362440278,0.6188929703383543,0.5708316522866467
0.7428571428571429,0.675,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.7428571428571429,0.7000000000000001,0.4110985277463194,0.4509803921568627,0.7157584683357878,0.1834130781499202,0.3214285714285715,0.5381310418904404,0.3905784138342277,0.2601156069364161,0.609375,0.849793774185513,0.5971313306698363,0.5095429763438837,0.6615647888030044
0.8285714285714287,0.5,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.5714285714285716,0.325,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7005040707553123,0.3120316395718532,0.7035561067287084,0.6840185912089459
0.5714285714285716,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6924149567877675,0.2556388520254162,0.5269846268595231,0.5945838994626774
0.5714285714285716,0.8250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6302204410891523,0.382396737072584,0.5980126253649303,0.7022758587743677
0.5714285714285716,0.8500000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6302204410891523,0.382396737072584,0.5980126253649303,0.7022758587743677
0.1142857142857143,0.65,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3452031520528775,0.1221644874230514,0.7215627648753973,0.5267346985028672
0.1142857142857143,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2269022862144627,0.0875914560919195,0.6364068965961671,0.540007894822469
0.6000000000000001,0.275,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.6000000000000001,0.3,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.6000000000000001,0.7750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7983004747931561,0.5951590872700603,0.5700164888051411,0.6881884353845408
0.6000000000000001,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7983004747931561,0.5951590872700603,0.5700164888051411,0.6881884353845408
0.142857142857143,0.5750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.503173266713298,0.1375483483453778,0.8847211951847562,0.4083810415360361
0.142857142857143,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.5275713114177147,0.1416168018264321,0.8869616770110547,0.471304889701117
0.9142857142857144,0.7250000000000001,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2114383783182782,0.6712256426319156,0.056097187440077,0.1646319516239135
0.9142857142857144,0.75,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2114383783182782,0.6712256426319156,0.056097187440077,0.1646319516239135
0.7428571428571429,0.375,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2028081027731749,0.5210116064957468,0.1291020929576447,0.6202993410273417
0.7428571428571429,0.4,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.7428571428571429,0.425,0.2746948534038002,0.6737254901960784,0.7275405007363771,0.2998405103668261,0.2821428571428571,0.3984962406015037,0.3771615980918306,0.3699421965317919,0.5625,0.3514147260287936,0.3949671877429642,0.2615588381457208,0.6726077319910314
0.7428571428571429,0.45,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.2000000000000001,0.625,0.3181074619353216,0.6413725490196078,0.7997054491899851,0.098883572567783,0.0464285714285714,0.033297529538131,0.6499701848539058,0.3757225433526011,0.8515625,0.4942586656519543,0.0975922237322185,0.8358800681553085,0.5323368544350046
0.2000000000000001,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2269022862144627,0.0875914560919195,0.6364068965961671,0.540007894822469
0.8285714285714287,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.3714285714285714,0.375,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.2857142857142858,0.675,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2269022862144627,0.0875914560919195,0.6364068965961671,0.540007894822469
0.2857142857142858,0.7000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3452031520528775,0.1221644874230514,0.7215627648753973,0.5267346985028672
0.3714285714285714,0.4,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.3714285714285714,0.425,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.3714285714285714,0.875,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1552793313061649,0.2444261534584372,0.5089378390262951,0.4437355788010687
0.3714285714285714,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.9714285714285712,0.7750000000000001,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4558478357243922,0.8253656959619111,0.1243864212708167,0.1839210150576579
0.9714285714285712,0.8,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4558478357243922,0.8253656959619111,0.1243864212708167,0.1839210150576579
0.5142857142857145,0.025,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6424002144927323,0.338497348900651,0.596831598865343,0.6810305503740922
0.4285714285714286,0.475,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.4285714285714286,0.5,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7070078258174304,0.2541642192475318,0.7931173330747114,0.8004369557150223
0.5142857142857145,0.0499999999999999,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6424002144927323,0.338497348900651,0.596831598865343,0.6810305503740922
0.5142857142857145,0.525,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5505636044748154,0.233766767831526,0.5653272852633684,0.9632104018977028
0.5142857142857145,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.609231695856459,0.2785601403850123,0.5383373791907289,0.8065191072680503
1.0000000000000002,0.7000000000000001,0.4157543727192652,0.4941176470588234,0.4447717231222386,1.0,0.375,0.5488721804511278,0.0008944543828264,1.0,0.6953125,0.6807717764831969,0.8987882746197235,0.1779815174819141,0.2256708547654723
0.5714285714285716,0.075,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.5714285714285716,0.1,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.527815126685204,0.2128407777384854,0.5232844495655868,0.567682078129874
0.6000000000000001,0.525,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.609231695856459,0.2785601403850123,0.5383373791907289,0.8065191072680503
0.6000000000000001,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.609231695856459,0.2785601403850123,0.5383373791907289,0.8065191072680503
0.0571428571428571,0.5750000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3452031520528775,0.1221644874230514,0.7215627648753973,0.5267346985028672
0.0571428571428571,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3452031520528775,0.1221644874230514,0.7215627648753973,0.5267346985028672
0.9142857142857144,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2858749002986283,0.6794617982888014,0.0958845668464967,0.4592105063625774
0.142857142857143,0.8,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3452031520528775,0.1221644874230514,0.7215627648753973,0.5267346985028672
0.142857142857143,0.7750000000000001,0.5331571662262489,0.2588235294117647,0.6273932253313697,0.4545454545454546,0.4285714285714286,0.108485499462943,0.0029815146094215,0.4335260115606936,0.375,0.4887112979818218,0.161336454902996,0.8692082421122969,0.6019602223246455
0.9142857142857144,0.5,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2858749002986283,0.6794617982888014,0.0958845668464967,0.4592105063625774
0.2000000000000001,0.35,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7174183355662969,0.3148534912619369,0.9036428839275494,0.769369276816794
0.7428571428571429,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
0.7428571428571429,0.65,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857324,0.4469324113543627,0.4241634055976746,0.6790402181984586
