latitude,longitude,sand % topsoil,silt % topsoil,pH water topsoil,OC % subsoil,N % topsoil,N % subsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurfWinter,QairWinter,TairWinter,WindWinter
0.4857142857142857,0.1,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6506206318949994,0.366697238737254,0.6688182672557481,0.5694017547369541
0.5714285714285716,0.125,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.5714285714285716,0.15,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.6571428571428573,0.325,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.5246150843083406,0.3455447900400718,0.4716414573815655,0.5695402965967591
0.5714285714285716,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7228735156514698,0.4558961161705003,0.5102725355067186,0.6044122749875138
0.5714285714285716,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7228735156514698,0.4558961161705003,0.5102725355067186,0.6044122749875138
0.6571428571428573,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5941385743061911,0.4029664923567073,0.42867722808192,0.670894446557079
0.8,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.8,0.5,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.3428571428571429,0.225,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.7406790395664746,0.355845318490076,0.8136552931961525,0.9132015612399048
0.3428571428571429,0.25,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.7406790395664746,0.355845318490076,0.8136552931961525,0.9132015612399048
0.2000000000000001,0.375,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7153887190393027,0.3302678975233848,0.8530298896976767,0.8545479839556902
0.2000000000000001,0.4,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7153887190393027,0.3302678975233848,0.8530298896976767,0.8545479839556902
0.2000000000000001,0.425,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7153887190393027,0.3302678975233848,0.8530298896976767,0.8545479839556902
0.2000000000000001,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.3714285714285714,0.175,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6393014743045713,0.3406844492127341,0.7334245089682696,0.8775324371973052
0.2000000000000001,0.875,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4462656294648734,0.2999334022156727,0.7165929686770234,0.6904757839558158
0.2000000000000001,0.9000000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4462656294648734,0.2999334022156727,0.7165929686770234,0.6904757839558158
0.3714285714285714,0.2,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6393014743045713,0.3406844492127341,0.7334245089682696,0.8775324371973052
0.3714285714285714,0.675,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.4292260357512543,0.1776927553224213,0.5605439600590785,0.2933002324661649
0.2857142857142858,0.925,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1605711662221915,0.2251785931483894,0.4716040729514184,0.5178756428039009
0.2857142857142858,0.95,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2749369645186847,0.2900148944589433,0.5269851817799207,0.6239415607336685
0.3714285714285714,0.7000000000000001,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.2391227542236089,0.1652025585866278,0.5144052219964124,0.4520729142786008
0.9714285714285712,0.5750000000000001,0.5384421794387819,0.2437254901960784,0.6686303387334316,0.3317384370015948,0.8285714285714286,0.7099892588614394,0.2033392963625521,0.3930635838150288,0.15625,0.4094373234539024,0.7928233323972318,0.173648768361069,0.1314341438642227
0.9714285714285712,0.6000000000000001,0.3240216433874419,0.3086274509803921,0.5125184094256259,0.6746411483253587,0.3428571428571428,0.795918367346939,0.0232558139534883,0.5606936416184971,0.375,0.4036384830258939,0.7710129285870679,0.1558973161153716,0.1320487429429058
0.8285714285714287,0.525,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.8285714285714287,0.55,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.8857142857142857,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.3036240811766406,0.6645570997633299,0.1366609259671634,0.2752138297874607
0.8857142857142857,0.5,0.5992827482068706,0.3595098039215686,0.6929307805596465,0.1427432216905901,0.0571428571428571,0.1031149301825993,0.3109719737626714,0.4219653179190751,0.80078125,0.1916355822769375,0.5517016960794938,0.0934423510826754,0.4429325067673373
0.4285714285714286,0.225,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6393014743045713,0.3406844492127341,0.7334245089682696,0.8775324371973052
0.4285714285714286,0.25,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6393014743045713,0.3406844492127341,0.7334245089682696,0.8775324371973052
0.5142857142857145,0.275,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7043112921294306,0.3637060400196731,0.6693854661072187,0.771708958378164
0.4285714285714286,0.7250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6304772220487802,0.3587319629697614,0.5144364054115336,0.6844053196783506
0.4285714285714286,0.75,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5984994878090673,0.3395661654898258,0.5482332176474003,0.5745328979354873
0.5142857142857145,0.3,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7043112921294306,0.3637060400196731,0.6693854661072187,0.771708958378164
0.8285714285714287,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.5142857142857145,0.7750000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6304772220487802,0.3587319629697614,0.5144364054115336,0.6844053196783506
0.5142857142857145,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5984994878090673,0.3395661654898258,0.5482332176474003,0.5745328979354873
0.7428571428571429,0.675,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.7428571428571429,0.7000000000000001,0.4110985277463194,0.4509803921568627,0.7157584683357878,0.1834130781499202,0.3214285714285715,0.5381310418904404,0.3905784138342277,0.2601156069364161,0.609375,0.8519960269039464,0.5295262653749007,0.4710089525798793,0.6918534482997076
0.8285714285714287,0.5,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.5714285714285716,0.325,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7043112921294306,0.3637060400196731,0.6693854661072187,0.771708958378164
0.5714285714285716,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6992381263988117,0.3462795355965465,0.5005787736041221,0.673444565059383
0.5714285714285716,0.8250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6304772220487802,0.3587319629697614,0.5144364054115336,0.6844053196783506
0.5714285714285716,0.8500000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6304772220487802,0.3587319629697614,0.5144364054115336,0.6844053196783506
0.1142857142857143,0.65,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3502588564669695,0.1572138667212229,0.708310674919975,0.6635853514462995
0.1142857142857143,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2304488587041939,0.098762621792128,0.637496585283575,0.6311878073187436
0.6000000000000001,0.275,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.6000000000000001,0.3,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.6000000000000001,0.7750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7984134979591344,0.5216008408428958,0.4902820887698595,0.6954847775521737
0.6000000000000001,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7984134979591344,0.5216008408428958,0.4902820887698595,0.6954847775521737
0.142857142857143,0.5750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5055794890252203,0.18112798518012,0.8649080725402065,0.6615142499955828
0.142857142857143,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.529608662378461,0.1734265651589093,0.8743219551605534,0.7202140152103114
0.9142857142857144,0.7250000000000001,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2202226698788933,0.5070330954537177,0.0666547146907916,0.2891202832525844
0.9142857142857144,0.75,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2202226698788933,0.5070330954537177,0.0666547146907916,0.2891202832525844
0.7428571428571429,0.375,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2172576240204149,0.4586363686352722,0.16650067025056,0.5676060708314106
0.7428571428571429,0.4,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.7428571428571429,0.425,0.2746948534038002,0.6737254901960784,0.7275405007363771,0.2998405103668261,0.2821428571428571,0.3984962406015037,0.3771615980918306,0.3699421965317919,0.5625,0.365719167987856,0.3982222598648126,0.2875076924032491,0.6200518455750812
0.7428571428571429,0.45,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.2000000000000001,0.625,0.3181074619353216,0.6413725490196078,0.7997054491899851,0.098883572567783,0.0464285714285714,0.033297529538131,0.6499701848539058,0.3757225433526011,0.8515625,0.4963350279323455,0.1334739959684992,0.8233593809548019,0.6774937272667545
0.2000000000000001,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2304488587041939,0.098762621792128,0.637496585283575,0.6311878073187436
0.8285714285714287,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.3714285714285714,0.375,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.2857142857142858,0.675,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2304488587041939,0.098762621792128,0.637496585283575,0.6311878073187436
0.2857142857142858,0.7000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3502588564669695,0.1572138667212229,0.708310674919975,0.6635853514462995
0.3714285714285714,0.4,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.3714285714285714,0.425,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.3714285714285714,0.875,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1605711662221915,0.2251785931483894,0.4716040729514184,0.5178756428039009
0.3714285714285714,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.9714285714285712,0.7750000000000001,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4671933306255962,0.7747757463228446,0.137168079299478,0.2299564904464067
0.9714285714285712,0.8,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4671933306255962,0.7747757463228446,0.137168079299478,0.2299564904464067
0.5142857142857145,0.025,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6506206318949994,0.366697238737254,0.6688182672557481,0.5694017547369541
0.4285714285714286,0.475,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.4285714285714286,0.5,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.7065550212166523,0.2839073823760347,0.7339403454035711,0.8508903860845123
0.5142857142857145,0.0499999999999999,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6506206318949994,0.366697238737254,0.6688182672557481,0.5694017547369541
0.5142857142857145,0.525,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5535895998475748,0.267111253100959,0.5052018781810013,0.9957321807599772
0.5142857142857145,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6130672092958473,0.3263938323297419,0.4778336873337956,0.8343847237345976
1.0000000000000002,0.7000000000000001,0.4157543727192652,0.4941176470588234,0.4447717231222386,1.0,0.375,0.5488721804511278,0.0008944543828264,1.0,0.6953125,0.6913992548090411,0.8496847443664213,0.1978349068269267,0.2632408534286684
0.5714285714285716,0.075,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.5714285714285716,0.1,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5397374862214503,0.2626429648866906,0.546054030449227,0.5358206230382982
0.6000000000000001,0.525,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6130672092958473,0.3263938323297419,0.4778336873337956,0.8343847237345976
0.6000000000000001,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6130672092958473,0.3263938323297419,0.4778336873337956,0.8343847237345976
0.0571428571428571,0.5750000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3502588564669695,0.1572138667212229,0.708310674919975,0.6635853514462995
0.0571428571428571,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3502588564669695,0.1572138667212229,0.708310674919975,0.6635853514462995
0.9142857142857144,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.3036240811766406,0.6645570997633299,0.1366609259671634,0.2752138297874607
0.142857142857143,0.8,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3502588564669695,0.1572138667212229,0.708310674919975,0.6635853514462995
0.142857142857143,0.7750000000000001,0.5331571662262489,0.2588235294117647,0.6273932253313697,0.4545454545454546,0.4285714285714286,0.108485499462943,0.0029815146094215,0.4335260115606936,0.375,0.4929799878232384,0.2063284939937885,0.8734863477168098,0.892079942266595
0.9142857142857144,0.5,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.3036240811766406,0.6645570997633299,0.1366609259671634,0.2752138297874607
0.2000000000000001,0.35,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.7153887190393027,0.3302678975233848,0.8530298896976767,0.8545479839556902
0.7428571428571429,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
0.7428571428571429,0.65,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6439375491226151,0.4248478064497148,0.4085864444108935,0.7195494821172677
