latitude,longitude,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurfFall,QairFall,TairFall,TairSummer,WindFall,WindSpring,WindWinter
0.4857142857142857,0.1,0.5225871398011829,0.3892156862745098,0.305161943319838,0.7407952871870397,0.1626479614204296,0.2759170653907495,0.1785714285714285,0.108485499462943,0.2150079829696647,0.5435301132975552,0.3930635838150289,0.59375,0.6424002144927329,0.338497348900651,0.5968315988653438,0.5358136949993663,0.6810305503740922,0.9104178019897032,0.569401754736954
0.5714285714285714,0.125,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.5278151266852046,0.2128407777384853,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
0.5714285714285714,0.15,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.5278151266852046,0.2128407777384853,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
0.6571428571428571,0.325,0.3592550648043286,0.51,0.4213900134952766,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.3357142857142857,0.7529538131041891,0.2674294837679616,0.3273703041144902,0.3063583815028902,0.4999999999999999,0.5124136149342745,0.2833514093708812,0.4721053139665023,0.7787933404379959,0.5887623130873483,0.7696607969236583,0.5695402965967591
0.5714285714285714,0.625,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.721198256713384,0.4461156245251671,0.5823888978577355,0.8592379752674923,0.6471301048396595,0.750662690003764,0.6044122749875137
0.5714285714285714,0.65,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.721198256713384,0.4461156245251671,0.5823888978577355,0.8592379752674923,0.6471301048396595,0.750662690003764,0.6044122749875137
0.6571428571428571,0.35,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.5856959517595186,0.3459397637709221,0.4539137924655558,0.7481816183755988,0.617901852451149,0.7458900128837832,0.6708944465570789
0.8,0.475,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
0.8,0.5,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857325,0.4469324113543627,0.4241634055976757,0.7054843435292275,0.6790402181984586,0.7355883432866365,0.7195494821172675
0.34285714285714286,0.225,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.1867601928978518,0.4960127591706539,0.364285714285714,0.6025778732545651,0.2336349121873336,0.2581991651759093,0.3063583815028902,0.4999999999999999,0.7401338591087943,0.3273334538182441,0.8392207295385491,0.905972475150107,0.7646461081399697,0.7873407303034147,0.9132015612399046
0.34285714285714286,0.25,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.1867601928978518,0.4960127591706539,0.364285714285714,0.6025778732545651,0.2336349121873336,0.2581991651759093,0.3063583815028902,0.4999999999999999,0.7401338591087943,0.3273334538182441,0.8392207295385491,0.905972475150107,0.7646461081399697,0.7873407303034147,0.9132015612399046
0.2,0.375,0.0803447841952938,0.2650980392156862,0.1614372469635627,0.1266568483063328,0.0249890398947829,0.0,0.0321428571428571,0.0171858216970998,0.1069717935071846,0.1592128801431127,0.0578034682080924,0.2187499999999999,0.7174183355662973,0.3148534912619369,0.9036428839275512,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
0.2,0.4,0.0803447841952938,0.2650980392156862,0.1614372469635627,0.1266568483063328,0.0249890398947829,0.0,0.0321428571428571,0.0171858216970998,0.1069717935071846,0.1592128801431127,0.0578034682080924,0.2187499999999999,0.7174183355662973,0.3148534912619369,0.9036428839275512,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
0.2,0.425,0.0803447841952938,0.2650980392156862,0.1614372469635627,0.1266568483063328,0.0249890398947829,0.0,0.0321428571428571,0.0171858216970998,0.1069717935071846,0.1592128801431127,0.0578034682080924,0.2187499999999999,0.7174183355662973,0.3148534912619369,0.9036428839275512,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
0.2,0.45,0.3592550648043286,0.51,0.4213900134952766,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.3357142857142857,0.7529538131041891,0.2674294837679616,0.3273703041144902,0.3063583815028902,0.4999999999999999,0.7070078258174303,0.2541642192475318,0.7931173330747123,0.929964018967272,0.8004369557150223,0.7871198894602209,0.8508903860845122
0.37142857142857144,0.175,0.2408833522083805,0.214235294117647,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.1481658692185007,0.2353571428571428,0.1772287862513426,0.1171633847791378,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.635201664085094,0.2982710655385523,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
0.2,0.875,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.4395427715946891,0.2496152359143838,0.7305981409778863,0.6148128872037559,0.5642033948001381,0.6594581691018565,0.6904757839558158
0.2,0.9,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.4395427715946891,0.2496152359143838,0.7305981409778863,0.6148128872037559,0.5642033948001381,0.6594581691018565,0.6904757839558158
0.37142857142857144,0.2,0.2408833522083805,0.214235294117647,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.1481658692185007,0.2353571428571428,0.1772287862513426,0.1171633847791378,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.635201664085094,0.2982710655385523,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
0.37142857142857144,0.675,0.3042657606644016,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.1547566856641823,0.2025518341307815,0.3,0.4092373791621913,0.3014901543374135,0.4057841383422779,0.2947976878612716,0.609375,0.4263639863890325,0.1783870460680886,0.6108873602879921,0.70662741043909,0.2476468996053658,0.404932567461578,0.2933002324661647
0.2857142857142857,0.925,0.1625770731093494,0.0999999999999999,0.1931511470985155,0.1045655375552282,0.1556334940815431,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.087812666311868,0.0014907573047107,0.1156069364161849,0.0624999999999999,0.1552793313061648,0.2444261534584371,0.5089378390262955,0.5154605997332344,0.4437355788010688,0.5662924841100875,0.5178756428039007
0.2857142857142857,0.95,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.2687071423347035,0.277223524493189,0.5703695360185251,0.4998310517082817,0.5302917350610686,0.6379766752327894,0.6239415607336684
0.37142857142857144,0.7,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.1867601928978518,0.4960127591706539,0.364285714285714,0.6025778732545651,0.2336349121873336,0.2581991651759093,0.3063583815028902,0.4999999999999999,0.2334066926627767,0.1629198043317146,0.5527232525887111,0.5971899236580035,0.4358752337968397,0.5700207849538057,0.4520729142786008
0.9714285714285714,0.575,0.5384421794387819,0.2437254901960784,0.4102564102564102,0.6686303387334315,0.3068829460762823,0.3317384370015947,0.8285714285714286,0.7099892588614393,0.3304949441192124,0.2033392963625521,0.3930635838150289,0.15625,0.3925075489244576,0.8375362010777336,0.1436268500439318,0.1214040252329183,0.234122935553798,0.0995989963617467,0.1314341438642226
0.9714285714285714,0.6,0.3240216433874418,0.3086274509803921,0.6420377867746289,0.5125184094256259,0.3629986847873739,0.6746411483253587,0.3428571428571429,0.7959183673469389,0.4763171899946781,0.0232558139534883,0.560693641618497,0.3749999999999999,0.3874156772446244,0.8149269546559103,0.1171938235635337,0.0932915342813934,0.2022492741130825,0.0993714106749333,0.1320487429429058
0.8285714285714286,0.525,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
0.8285714285714286,0.55,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
0.8857142857142857,0.475,0.1923996476657858,0.8250980392156863,0.3748313090418353,0.7452135493372607,0.2551512494519947,0.4354066985645931,0.1785714285714285,0.2588614393125672,0.3422032996274614,0.0685748360166964,0.5722543352601156,0.5781249999999999,0.285874900298629,0.6794617982888013,0.0958845668464967,0.2036485016357228,0.4592105063625775,0.3003073462100165,0.2752138297874606
0.8857142857142857,0.5,0.5992827482068706,0.3595098039215686,0.2302631578947368,0.6929307805596464,0.0600613765892152,0.1427432216905901,0.0571428571428571,0.1031149301825993,0.1957158062799361,0.3109719737626714,0.4219653179190751,0.80078125,0.1725072499614177,0.5681793933392485,0.0484727762261599,0.210238376274343,0.6775281923479265,0.4542541846109641,0.4429325067673373
0.42857142857142855,0.225,0.2408833522083805,0.214235294117647,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.1481658692185007,0.2353571428571428,0.1772287862513426,0.1171633847791378,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.635201664085094,0.2982710655385523,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
0.42857142857142855,0.25,0.2408833522083805,0.214235294117647,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.1481658692185007,0.2353571428571428,0.1772287862513426,0.1171633847791378,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.635201664085094,0.2982710655385523,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
0.5142857142857142,0.275,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
0.42857142857142855,0.725,0.3042657606644016,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.1547566856641823,0.2025518341307815,0.3,0.4092373791621913,0.3014901543374135,0.4057841383422779,0.2947976878612716,0.609375,0.6302204410891529,0.382396737072584,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
0.42857142857142855,0.75,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.5979652545896007,0.3562182362440278,0.6188929703383561,0.7621285770791844,0.5708316522866468,0.6795245684121627,0.5745328979354873
0.5142857142857142,0.3,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
0.8285714285714286,0.475,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
0.5142857142857142,0.775,0.3042657606644016,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.1547566856641823,0.2025518341307815,0.3,0.4092373791621913,0.3014901543374135,0.4057841383422779,0.2947976878612716,0.609375,0.6302204410891529,0.382396737072584,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
0.5142857142857142,0.8,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.5979652545896007,0.3562182362440278,0.6188929703383561,0.7621285770791844,0.5708316522866468,0.6795245684121627,0.5745328979354873
0.7428571428571429,0.675,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.6371726815857325,0.4469324113543627,0.4241634055976757,0.7054843435292275,0.6790402181984586,0.7355883432866365,0.7195494821172675
0.7428571428571429,0.7,0.4110985277463194,0.4509803921568627,0.4014844804318488,0.7157584683357878,0.0876808417360806,0.1834130781499202,0.3214285714285715,0.5381310418904405,0.1809473124002128,0.3905784138342278,0.2601156069364161,0.609375,0.8497937741855136,0.5971313306698363,0.5095429763438842,0.8171504573099875,0.6615647888030045,0.757454722900986,0.6918534482997076
0.8285714285714286,0.5,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
0.5714285714285714,0.325,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
0.5714285714285714,0.35,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.6924149567877678,0.2556388520254162,0.5269846268595246,0.8287885845718215,0.5945838994626775,0.724848455143691,0.6734445650593829
0.5714285714285714,0.825,0.3042657606644016,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.1547566856641823,0.2025518341307815,0.3,0.4092373791621913,0.3014901543374135,0.4057841383422779,0.2947976878612716,0.609375,0.6302204410891529,0.382396737072584,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
0.5714285714285714,0.85,0.3042657606644016,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.1547566856641823,0.2025518341307815,0.3,0.4092373791621913,0.3014901543374135,0.4057841383422779,0.2947976878612716,0.609375,0.6302204410891529,0.382396737072584,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
0.11428571428571428,0.65,0.0990310809110355,0.2014705882352941,0.1918859649122807,0.09720176730486,0.139193336256028,0.390749601275917,0.1964285714285714,0.2964554242749732,0.1310537519957424,0.0298151460942158,0.0867052023121387,0.0429687499999999,0.345203152052878,0.1221644874230514,0.7215627648753987,0.620494861582125,0.5267346985028672,0.6228823346273866,0.6635853514462995
0.11428571428571428,0.625,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.2269022862144633,0.0875914560919194,0.6364068965961686,0.5107783717695431,0.540007894822469,0.6345260766978588,0.6311878073187436
0.6,0.275,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.5278151266852046,0.2128407777384853,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
0.6,0.3,0.5256071473512016,0.3519607843137254,0.3331646423751687,0.7083946980854197,0.2213941253836036,0.3269537480063796,0.25,0.108485499462943,0.2182011708355508,0.389087656529517,0.4046242774566473,0.53125,0.5278151266852046,0.2128407777384853,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
0.6,0.775,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.7983004747931569,0.5951590872700603,0.5700164888051427,0.8097914961848351,0.6881884353845409,0.815660191583025,0.6954847775521737
0.6,0.8,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.7983004747931569,0.5951590872700603,0.5700164888051427,0.8097914961848351,0.6881884353845409,0.815660191583025,0.6954847775521737
0.14285714285714285,0.575,0.3592550648043286,0.3519607843137254,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25,0.2964554242749732,0.2182011708355508,0.2742993440667859,0.3063583815028902,0.4999999999999999,0.5031732667132985,0.1375483483453778,0.8847211951847587,0.7449602520708963,0.4083810415360361,0.5620059054943749,0.6615142499955827
0.14285714285714285,0.6,0.0990310809110355,0.2014705882352941,0.1918859649122807,0.09720176730486,0.139193336256028,0.390749601275917,0.1964285714285714,0.2964554242749732,0.1310537519957424,0.0298151460942158,0.0867052023121387,0.0429687499999999,0.5275713114177148,0.1416168018264321,0.8869616770110558,0.754601496857529,0.471304889701117,0.6207882918607651,0.7202140152103114
0.9142857142857143,0.725,0.4868503837926261,0.3215686274509803,0.4122807017543859,0.674521354933726,0.2814555019728189,0.3875598086124401,0.7142857142857143,0.7099892588614393,0.3422032996274614,0.1812760882528324,0.3988439306358382,0.2031249999999999,0.2114383783182788,0.6712256426319156,0.0560971874400781,0.2165890367889721,0.1646319516239136,0.2422816992230754,0.2891202832525844
0.9142857142857143,0.75,0.4868503837926261,0.3215686274509803,0.4122807017543859,0.674521354933726,0.2814555019728189,0.3875598086124401,0.7142857142857143,0.7099892588614393,0.3422032996274614,0.1812760882528324,0.3988439306358382,0.2031249999999999,0.2114383783182788,0.6712256426319156,0.0560971874400781,0.2165890367889721,0.1646319516239136,0.2422816992230754,0.2891202832525844
0.7428571428571429,0.375,0.5665030829243739,0.3562745098039216,0.2766531713900134,0.7142857142857143,0.1341516878562034,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2088877062267163,0.2742993440667859,0.468208092485549,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.1291020929576475,0.3173634608230909,0.6202993410273417,0.510506855064817,0.5676060708314105
