latitude,longitude,sand % topsoil,silt % topsoil,pH water topsoil,OC % subsoil,N % topsoil,N % subsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurfSummer,QairSummer,TairSummer,WindSummer
0.4857142857142857,0.1,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6253546069804319,0.3041169975130849,0.5358136949993657,0.6987326150586519
0.5714285714285716,0.125,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.5714285714285716,0.15,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.6571428571428573,0.325,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.50079617719258,0.2716234755542691,0.7787933404379963,0.6355632717710333
0.5714285714285716,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7105404929912194,0.3376512047494557,0.8592379752674937,0.7311586885613852
0.5714285714285716,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7105404929912194,0.3376512047494557,0.8592379752674937,0.7311586885613852
0.6571428571428573,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5740680244518943,0.2814818618694944,0.7481816183756003,0.6227156951122939
0.8,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.8,0.5,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
0.3428571428571429,0.225,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.7164218764716885,0.1863759449878436,0.905972475150108,0.701413589151721
0.3428571428571429,0.25,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.7164218764716885,0.1863759449878436,0.905972475150108,0.701413589151721
0.2000000000000001,0.375,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.6972167463197776,0.3600424284555981,0.9242071165443448,0.6305990447351648
0.2000000000000001,0.4,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.6972167463197776,0.3600424284555981,0.9242071165443448,0.6305990447351648
0.2000000000000001,0.425,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.6972167463197776,0.3600424284555981,0.9242071165443448,0.6305990447351648
0.2000000000000001,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.3714285714285714,0.175,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6149464777752556,0.1721444961961804,0.8429329559917633,0.7210396408746578
0.2000000000000001,0.875,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4321383912311543,0.2814628407291375,0.6148128872037546,0.635034257937052
0.2000000000000001,0.9000000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4321383912311543,0.2814628407291375,0.6148128872037546,0.635034257937052
0.3714285714285714,0.2,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6149464777752556,0.1721444961961804,0.8429329559917633,0.7210396408746578
0.3714285714285714,0.675,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.4151567184920131,0.0434595211737864,0.7066274104390899,0.4025979133323099
0.2857142857142858,0.925,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1526196522353275,0.2045447539172905,0.5154605997332347,0.5364594228691402
0.2857142857142858,0.95,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2651920405407644,0.2894530958989532,0.4998310517082807,0.4914429277991194
0.3714285714285714,0.7000000000000001,0.4090851893796401,0.4552941176470587,0.6745213549337261,0.4960127591706539,0.364285714285714,0.602577873254565,0.2581991651759093,0.3063583815028902,0.5,0.2265898031584674,0.0822682677666708,0.5971899236580036,0.5441011112186578
0.9714285714285712,0.5750000000000001,0.5384421794387819,0.2437254901960784,0.6686303387334316,0.3317384370015948,0.8285714285714286,0.7099892588614394,0.2033392963625521,0.3930635838150288,0.15625,0.4045163387468777,0.8504087230547186,0.1214040252329198,0.0620877299263878
0.9714285714285712,0.6000000000000001,0.3240216433874419,0.3086274509803921,0.5125184094256259,0.6746411483253587,0.3428571428571428,0.795918367346939,0.0232558139534883,0.5606936416184971,0.375,0.3990478565603208,0.8134648552739705,0.0932915342813949,0.0641465267231161
0.8285714285714287,0.525,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.8285714285714287,0.55,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.8857142857142857,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2945310864582229,0.7362068007005464,0.2036485016357225,0.2147771437025791
0.8857142857142857,0.5,0.5992827482068706,0.3595098039215686,0.6929307805596465,0.1427432216905901,0.0571428571428571,0.1031149301825993,0.3109719737626714,0.4219653179190751,0.80078125,0.1809063650361713,0.5741236389239364,0.2102383762743436,0.3816931370624926
0.4285714285714286,0.225,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6149464777752556,0.1721444961961804,0.8429329559917633,0.7210396408746578
0.4285714285714286,0.25,0.2408833522083805,0.214235294117647,0.3010309278350515,0.1481658692185008,0.2353571428571428,0.1772287862513426,0.1298747763864043,0.1601156069364161,0.2398437499999999,0.6149464777752556,0.1721444961961804,0.8429329559917633,0.7210396408746578
0.5142857142857145,0.275,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6792590394797369,0.1821841322036187,0.8904060157565539,0.6267701787015432
0.4285714285714286,0.7250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6204738876171065,0.2544740965537135,0.781184233384657,0.7808829553311172
0.4285714285714286,0.75,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5875332783802643,0.2113627138099321,0.762128577079185,0.7479174768612491
0.5142857142857145,0.3,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6792590394797369,0.1821841322036187,0.8904060157565539,0.6267701787015432
0.8285714285714287,0.475,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.5142857142857145,0.7750000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6204738876171065,0.2544740965537135,0.781184233384657,0.7808829553311172
0.5142857142857145,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5875332783802643,0.2113627138099321,0.762128577079185,0.7479174768612491
0.7428571428571429,0.675,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
0.7428571428571429,0.7000000000000001,0.4110985277463194,0.4509803921568627,0.7157584683357878,0.1834130781499202,0.3214285714285715,0.5381310418904404,0.3905784138342277,0.2601156069364161,0.609375,0.8470251882458877,0.6499100535001707,0.8171504573099888,0.6493169570297328
0.8285714285714287,0.5,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.5714285714285716,0.325,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6792590394797369,0.1821841322036187,0.8904060157565539,0.6267701787015432
0.5714285714285716,0.35,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.6738228630644798,0.1863459722127337,0.8287885845718215,0.5768841535846068
0.5714285714285716,0.8250000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6204738876171065,0.2544740965537135,0.781184233384657,0.7808829553311172
0.5714285714285716,0.8500000000000001,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.6204738876171065,0.2544740965537135,0.781184233384657,0.7808829553311172
0.1142857142857143,0.65,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3384131168475379,0.2611789539490154,0.6204948615821237,0.5433767036197725
0.1142857142857143,0.625,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2221404954961903,0.250532276042172,0.5107783717695433,0.5227217233036086
0.6000000000000001,0.275,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.6000000000000001,0.3,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.6000000000000001,0.7750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7941837604265638,0.5945569006094367,0.809791496184836,0.7042024566589633
0.6000000000000001,0.8,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.7941837604265638,0.5945569006094367,0.809791496184836,0.7042024566589633
0.142857142857143,0.5750000000000001,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.4935116475018031,0.3902672767552236,0.7449602520708964,0.5113952481555886
0.142857142857143,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.5175315399957663,0.3656973352047806,0.7546014968575285,0.5253215347028548
0.9142857142857144,0.7250000000000001,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2278145061461849,0.7402304410082643,0.2165890367889709,0.1472644443680729
0.9142857142857144,0.75,0.4868503837926261,0.3215686274509803,0.6745213549337261,0.3875598086124402,0.7142857142857143,0.7099892588614394,0.1812760882528324,0.3988439306358382,0.203125,0.2278145061461849,0.7402304410082643,0.2165890367889709,0.1472644443680729
0.7428571428571429,0.375,0.566503082924374,0.3562745098039215,0.7142857142857144,0.2870813397129186,0.1357142857142857,0.1621911922663802,0.2742993440667859,0.4682080924855491,0.6953125,0.2100341441864692,0.5104659465964168,0.3173634608230919,0.4030122424097229
0.7428571428571429,0.4,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
0.7428571428571429,0.425,0.2746948534038002,0.6737254901960784,0.7275405007363771,0.2998405103668261,0.2821428571428571,0.3984962406015037,0.3771615980918306,0.3699421965317919,0.5625,0.3486297128933948,0.3437212041570942,0.4786612538543657,0.5417993202612541
0.7428571428571429,0.45,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
0.2000000000000001,0.625,0.3181074619353216,0.6413725490196078,0.7997054491899851,0.098883572567783,0.0464285714285714,0.033297529538131,0.6499701848539058,0.3757225433526011,0.8515625,0.4841297376097397,0.2891905195681137,0.7246523289217564,0.5320284842538072
0.2000000000000001,0.65,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2221404954961903,0.250532276042172,0.5107783717695433,0.5227217233036086
0.8285714285714287,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
0.3714285714285714,0.375,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.2857142857142858,0.675,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.2221404954961903,0.250532276042172,0.5107783717695433,0.5227217233036086
0.2857142857142858,0.7000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3384131168475379,0.2611789539490154,0.6204948615821237,0.5433767036197725
0.3714285714285714,0.4,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.3714285714285714,0.425,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.3714285714285714,0.875,0.1625770731093494,0.0999999999999999,0.1045655375552283,0.1355661881977671,0.1964285714285714,0.0010741138560687,0.0014907573047107,0.1156069364161849,0.0625,0.1526196522353275,0.2045447539172905,0.5154605997332347,0.5364594228691402
0.3714285714285714,0.45,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.9714285714285712,0.7750000000000001,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4749101254316743,0.9323822930002096,0.1214839226068811,0.0354499645612732
0.9714285714285712,0.8,0.4239335598338996,0.2578431372549019,0.5861561119293079,0.5390749601275916,0.7571428571428572,0.8174006444683137,0.1460942158616577,0.3815028901734104,0.25,0.4749101254316743,0.9323822930002096,0.1214839226068811,0.0354499645612732
0.5142857142857145,0.025,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6253546069804319,0.3041169975130849,0.5358136949993657,0.6987326150586519
0.4285714285714286,0.475,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.4285714285714286,0.5,0.3592550648043286,0.51,0.6995581737849779,0.5917065390749602,0.3357142857142857,0.7529538131041891,0.3273703041144902,0.3063583815028902,0.5,0.6873304818616255,0.1724464013697066,0.9299640189672722,0.7619185013056122
0.5142857142857145,0.0499999999999999,0.5225871398011829,0.3892156862745098,0.7407952871870398,0.2759170653907495,0.1785714285714285,0.108485499462943,0.5435301132975552,0.3930635838150288,0.59375,0.6253546069804319,0.3041169975130849,0.5358136949993657,0.6987326150586519
0.5142857142857145,0.525,0.3592550648043286,0.3519607843137254,0.6995581737849779,0.3269537480063796,0.25,0.2964554242749732,0.2742993440667859,0.3063583815028902,0.5,0.5382643306341865,0.1207972774217539,0.8260290442632723,0.9686535394973632
0.5142857142857145,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.5957472386540115,0.1587931699040257,0.8064792252949111,0.8569631737578913
1.0000000000000002,0.7000000000000001,0.4157543727192652,0.4941176470588234,0.4447717231222386,1.0,0.375,0.5488721804511278,0.0008944543828264,1.0,0.6953125,0.6980114994346183,1.0000000000000002,0.1030480086865495,0.0469406733009106
0.5714285714285716,0.075,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.5714285714285716,0.1,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.5133463934903872,0.1594889255531921,0.6745181740893109,0.5889348487540231
0.6000000000000001,0.525,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.5957472386540115,0.1587931699040257,0.8064792252949111,0.8569631737578913
0.6000000000000001,0.55,0.3042657606644017,0.6156862745098038,0.7290132547864507,0.2025518341307814,0.3,0.4092373791621912,0.4057841383422778,0.2947976878612716,0.609375,0.5957472386540115,0.1587931699040257,0.8064792252949111,0.8569631737578913
0.0571428571428571,0.5750000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3384131168475379,0.2611789539490154,0.6204948615821237,0.5433767036197725
0.0571428571428571,0.6000000000000001,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3384131168475379,0.2611789539490154,0.6204948615821237,0.5433767036197725
0.9142857142857144,0.475,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2945310864582229,0.7362068007005464,0.2036485016357225,0.2147771437025791
0.142857142857143,0.8,0.0990310809110356,0.2014705882352941,0.0972017673048601,0.390749601275917,0.1964285714285714,0.2964554242749732,0.0298151460942158,0.0867052023121386,0.04296875,0.3384131168475379,0.2611789539490154,0.6204948615821237,0.5433767036197725
0.142857142857143,0.7750000000000001,0.5331571662262489,0.2588235294117647,0.6273932253313697,0.4545454545454546,0.4285714285714286,0.108485499462943,0.0029815146094215,0.4335260115606936,0.375,0.4812567749970382,0.3657097339559388,0.6721282949147245,0.5856237471956511
0.9142857142857144,0.5,0.1923996476657858,0.8250980392156863,0.7452135493372607,0.4354066985645931,0.1785714285714285,0.2588614393125671,0.0685748360166964,0.5722543352601157,0.578125,0.2945310864582229,0.7362068007005464,0.2036485016357225,0.2147771437025791
0.2000000000000001,0.35,0.0803447841952938,0.2650980392156862,0.1266568483063329,0.0,0.0321428571428571,0.0171858216970998,0.1592128801431127,0.0578034682080924,0.21875,0.6972167463197776,0.3600424284555981,0.9242071165443448,0.6305990447351648
0.7428571428571429,0.625,0.5256071473512017,0.3519607843137254,0.7083946980854197,0.3269537480063796,0.25,0.108485499462943,0.389087656529517,0.4046242774566473,0.53125,0.6322982212414088,0.4381609469653904,0.7054843435292284,0.6179257132851794
