latitude,longitude,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil,C/N subsoil,PSurfFall,QairFall,TairFall,TairSummer,WindFall,WindSpring,WindWinter
34.75,6.75,0.42846357115892786,0.5188235294117647,0.3201754385964912,0.7511045655375552,0.1806225339763262,0.2599681020733653,0.17857142857142858,0.10848549946294309,0.28791910590739755,0.5539654144305307,0.38728323699421957,0.609375,0.7886272327000247,0.7173200902292823,0.4120007293825508,0.6465392498956164,0.3224665033018653,0.3820900476384465,0.3244131865292224
26.75,2.25,0.35925506480432867,0.51,0.42139001349527666,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.33571428571428574,0.7529538131041891,0.26742948376796166,0.3273703041144902,0.3063583815028902,0.49999999999999994,0.7070078258174303,0.2541642192475318,0.7931173330747123,0.929964018967272,0.8004369557150223,0.7871198894602209,0.8508903860845122
26.75,2.75,0.35925506480432867,0.51,0.42139001349527666,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.33571428571428574,0.7529538131041891,0.26742948376796166,0.3273703041144902,0.3063583815028902,0.49999999999999994,0.7070078258174303,0.2541642192475318,0.7931173330747123,0.929964018967272,0.8004369557150223,0.7871198894602209,0.8508903860845122
28.25,3.25,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6092316958564591,0.2785601403850122,0.5383373791907311,0.8064792252949103,0.8065191072680503,0.8875481527373575,0.8343847237345976
28.25,3.75,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6092316958564591,0.2785601403850122,0.5383373791907311,0.8064792252949103,0.8065191072680503,0.8875481527373575,0.8343847237345976
27.75,-6.75,0.5225871398011829,0.3892156862745098,0.30516194331983804,0.7407952871870397,0.16264796142042962,0.27591706539074956,0.17857142857142858,0.10848549946294309,0.21500798296966472,0.5435301132975552,0.3930635838150289,0.59375,0.6424002144927329,0.338497348900651,0.5968315988653438,0.5358136949993663,0.6810305503740922,0.9104178019897032,0.569401754736954
27.75,-6.25,0.5225871398011829,0.3892156862745098,0.30516194331983804,0.7407952871870397,0.16264796142042962,0.27591706539074956,0.17857142857142858,0.10848549946294309,0.21500798296966472,0.5435301132975552,0.3930635838150289,0.59375,0.6424002144927329,0.338497348900651,0.5968315988653438,0.5358136949993663,0.6810305503740922,0.9104178019897032,0.569401754736954
29.25,-5.75,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.5278151266852046,0.21284077773848536,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
29.25,-5.25,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.5278151266852046,0.21284077773848536,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
30.75,-1.75,0.35925506480432867,0.51,0.42139001349527666,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.33571428571428574,0.7529538131041891,0.26742948376796166,0.3273703041144902,0.3063583815028902,0.49999999999999994,0.5124136149342745,0.28335140937088127,0.47210531396650235,0.7787933404379959,0.5887623130873483,0.7696607969236583,0.5695402965967591
29.25,4.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.721198256713384,0.4461156245251671,0.5823888978577355,0.8592379752674923,0.6471301048396595,0.750662690003764,0.6044122749875137
29.25,4.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.721198256713384,0.4461156245251671,0.5823888978577355,0.8592379752674923,0.6471301048396595,0.750662690003764,0.6044122749875137
30.75,-1.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.5856959517595186,0.3459397637709221,0.45391379246555585,0.7481816183755988,0.617901852451149,0.7458900128837832,0.6708944465570789
33.25,1.25,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
33.25,1.75,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.6371726815857325,0.4469324113543627,0.4241634055976757,0.7054843435292275,0.6790402181984586,0.7355883432866365,0.7195494821172675
25.25,-3.75,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.18676019289785184,0.4960127591706539,0.364285714285714,0.6025778732545651,0.23363491218733368,0.25819916517590935,0.3063583815028902,0.49999999999999994,0.7401338591087943,0.3273334538182441,0.8392207295385491,0.905972475150107,0.7646461081399697,0.7873407303034147,0.9132015612399046
25.25,-3.25,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.18676019289785184,0.4960127591706539,0.364285714285714,0.6025778732545651,0.23363491218733368,0.25819916517590935,0.3063583815028902,0.49999999999999994,0.7401338591087943,0.3273334538182441,0.8392207295385491,0.905972475150107,0.7646461081399697,0.7873407303034147,0.9132015612399046
22.75,-0.75,0.0803447841952938,0.26509803921568625,0.16143724696356276,0.12665684830633286,0.024989039894782985,0.0,0.03214285714285715,0.017185821697099885,0.10697179350718466,0.1592128801431127,0.057803468208092484,0.21874999999999997,0.7174183355662973,0.3148534912619369,0.9036428839275511,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
22.75,-0.25,0.0803447841952938,0.26509803921568625,0.16143724696356276,0.12665684830633286,0.024989039894782985,0.0,0.03214285714285715,0.017185821697099885,0.10697179350718466,0.1592128801431127,0.057803468208092484,0.21874999999999997,0.7174183355662973,0.3148534912619369,0.9036428839275511,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
22.75,0.25,0.0803447841952938,0.26509803921568625,0.16143724696356276,0.12665684830633286,0.024989039894782985,0.0,0.03214285714285715,0.017185821697099885,0.10697179350718466,0.1592128801431127,0.057803468208092484,0.21874999999999997,0.7174183355662973,0.3148534912619369,0.9036428839275511,0.9242071165443452,0.769369276816794,0.6846845401615655,0.8545479839556901
22.75,0.75,0.35925506480432867,0.51,0.42139001349527666,0.6995581737849779,0.1591407277509864,0.5917065390749601,0.33571428571428574,0.7529538131041891,0.26742948376796166,0.3273703041144902,0.3063583815028902,0.49999999999999994,0.7070078258174303,0.2541642192475318,0.7931173330747123,0.929964018967272,0.8004369557150223,0.7871198894602209,0.8508903860845122
25.75,-4.75,0.24088335220838053,0.21423529411764702,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.14816586921850078,0.23535714285714288,0.17722878625134267,0.11716338477913786,0.1298747763864043,0.16011560693641616,0.23984374999999994,0.635201664085094,0.29827106553855237,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
22.75,9.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.43954277159468913,0.24961523591438384,0.7305981409778863,0.6148128872037559,0.5642033948001381,0.6594581691018565,0.6904757839558158
22.75,9.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.43954277159468913,0.24961523591438384,0.7305981409778863,0.6148128872037559,0.5642033948001381,0.6594581691018565,0.6904757839558158
25.75,-4.25,0.24088335220838053,0.21423529411764702,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.14816586921850078,0.23535714285714288,0.17722878625134267,0.11716338477913786,0.1298747763864043,0.16011560693641616,0.23984374999999994,0.635201664085094,0.29827106553855237,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
25.75,5.25,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.4263639863890325,0.1783870460680886,0.6108873602879921,0.70662741043909,0.24764689960536584,0.404932567461578,0.29330023246616477
24.25,10.25,0.1625770731093494,0.09999999999999999,0.1931511470985155,0.10456553755522825,0.15563349408154317,0.13556618819776717,0.19642857142857145,0.001074113856068737,0.08781266631186803,0.0014907573047107932,0.11560693641618497,0.062499999999999986,0.15527933130616484,0.24442615345843713,0.5089378390262955,0.5154605997332344,0.44373557880106884,0.5662924841100875,0.5178756428039007
24.25,10.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.26870714233470355,0.277223524493189,0.5703695360185251,0.4998310517082817,0.5302917350610686,0.6379766752327894,0.6239415607336684
25.75,5.75,0.4090851893796401,0.4552941176470588,0.4011470985155196,0.674521354933726,0.18676019289785184,0.4960127591706539,0.364285714285714,0.6025778732545651,0.23363491218733368,0.25819916517590935,0.3063583815028902,0.49999999999999994,0.23340669266277675,0.16291980433171463,0.5527232525887111,0.5971899236580035,0.4358752337968397,0.5700207849538057,0.45207291427860086
36.25,3.25,0.5384421794387819,0.24372549019607842,0.41025641025641024,0.6686303387334315,0.3068829460762823,0.3317384370015947,0.8285714285714286,0.7099892588614393,0.3304949441192124,0.20333929636255219,0.3930635838150289,0.15625,0.39250754892445766,0.8375362010777336,0.14362685004393186,0.12140402523291839,0.23412293555379804,0.09959899636174671,0.13143414386422264
36.25,3.75,0.3240216433874418,0.3086274509803921,0.6420377867746289,0.5125184094256259,0.3629986847873739,0.6746411483253587,0.3428571428571429,0.7959183673469389,0.4763171899946781,0.023255813953488372,0.560693641618497,0.37499999999999994,0.3874156772446244,0.8149269546559103,0.11719382356353378,0.0932915342813934,0.20224927411308258,0.0993714106749333,0.1320487429429058
33.75,2.25,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
33.75,2.75,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
34.75,1.25,0.19239964766578582,0.8250980392156863,0.3748313090418353,0.7452135493372607,0.25515124945199474,0.43540669856459313,0.17857142857142858,0.2588614393125672,0.34220329962746143,0.06857483601669648,0.5722543352601156,0.5781249999999999,0.28587490029862905,0.6794617982888013,0.09588456684649677,0.20364850163572285,0.45921050636257754,0.30030734621001653,0.2752138297874606
34.75,1.75,0.5992827482068706,0.35950980392156867,0.23026315789473684,0.6929307805596464,0.06006137658921526,0.1427432216905901,0.05714285714285715,0.10311493018259936,0.19571580627993615,0.31097197376267144,0.42196531791907516,0.80078125,0.17250724996141772,0.5681793933392485,0.048472776226159996,0.210238376274343,0.6775281923479265,0.4542541846109641,0.4429325067673373
26.75,-3.75,0.24088335220838053,0.21423529411764702,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.14816586921850078,0.23535714285714288,0.17722878625134267,0.11716338477913786,0.1298747763864043,0.16011560693641616,0.23984374999999994,0.635201664085094,0.29827106553855237,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
26.75,-3.25,0.24088335220838053,0.21423529411764702,0.2598009446693657,0.3010309278350516,0.1310828583954406,0.14816586921850078,0.23535714285714288,0.17722878625134267,0.11716338477913786,0.1298747763864043,0.16011560693641616,0.23984374999999994,0.635201664085094,0.29827106553855237,0.7476297253700503,0.8429329559917634,0.7793174001735445,0.898934100671255,0.8775324371973051
28.25,-2.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
26.75,6.25,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6302204410891529,0.38239673707258404,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
26.75,6.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.5979652545896007,0.3562182362440278,0.6188929703383561,0.7621285770791844,0.5708316522866468,0.6795245684121627,0.5745328979354873
28.25,-2.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
33.75,1.25,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
28.25,7.25,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6302204410891529,0.38239673707258404,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
28.25,7.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.5979652545896007,0.3562182362440278,0.6188929703383561,0.7621285770791844,0.5708316522866468,0.6795245684121627,0.5745328979354873
32.25,5.25,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.6371726815857325,0.4469324113543627,0.4241634055976757,0.7054843435292275,0.6790402181984586,0.7355883432866365,0.7195494821172675
32.25,5.75,0.4110985277463194,0.45098039215686275,0.40148448043184887,0.7157584683357878,0.08768084173608066,0.18341307814992025,0.3214285714285715,0.5381310418904405,0.18094731240021286,0.3905784138342278,0.26011560693641617,0.609375,0.8497937741855136,0.5971313306698363,0.5095429763438842,0.8171504573099875,0.6615647888030045,0.757454722900986,0.6918534482997076
33.75,1.75,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
29.25,-1.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.7005040707553124,0.3120316395718532,0.7035561067287085,0.890406015756554,0.684018591208946,0.7702857744070488,0.7717089583781639
29.25,-1.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.6924149567877678,0.2556388520254162,0.5269846268595246,0.8287885845718215,0.5945838994626775,0.724848455143691,0.6734445650593829
29.25,8.25,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6302204410891529,0.38239673707258404,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
29.25,8.75,0.30426576066440164,0.6156862745098038,0.4035087719298246,0.7290132547864506,0.15475668566418235,0.2025518341307815,0.30000000000000004,0.4092373791621913,0.30149015433741355,0.4057841383422779,0.29479768786127164,0.609375,0.6302204410891529,0.38239673707258404,0.5980126253649323,0.7811842333846586,0.7022758587743678,0.7869448584913157,0.6844053196783506
21.25,4.75,0.09903108091103557,0.20147058823529412,0.1918859649122807,0.09720176730486009,0.13919333625602806,0.39074960127591707,0.19642857142857145,0.2964554242749732,0.13105375199574243,0.02981514609421586,0.08670520231213873,0.042968749999999986,0.34520315205287805,0.12216448742305142,0.7215627648753987,0.620494861582125,0.5267346985028672,0.6228823346273866,0.6635853514462995
21.25,4.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.22690228621446334,0.08759145609191944,0.6364068965961686,0.5107783717695431,0.540007894822469,0.6345260766978588,0.6311878073187436
29.75,-2.75,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.5278151266852046,0.21284077773848536,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
29.75,-2.25,0.5256071473512016,0.35196078431372546,0.3331646423751687,0.7083946980854197,0.22139412538360367,0.3269537480063796,0.25000000000000006,0.10848549946294309,0.21820117083555082,0.38908765652951705,0.40462427745664736,0.53125,0.5278151266852046,0.21284077773848536,0.5232844495655867,0.6745181740893103,0.5676820781298741,0.8123655666898341,0.5358206230382982
29.75,7.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.7983004747931569,0.5951590872700603,0.5700164888051427,0.8097914961848351,0.6881884353845409,0.815660191583025,0.6954847775521737
29.75,7.75,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.7983004747931569,0.5951590872700603,0.5700164888051427,0.8097914961848351,0.6881884353845409,0.815660191583025,0.6954847775521737
21.75,3.25,0.35925506480432867,0.35196078431372546,0.3490215924426451,0.6995581737849779,0.1591407277509864,0.3269537480063796,0.25000000000000006,0.2964554242749732,0.21820117083555082,0.2742993440667859,0.3063583815028902,0.49999999999999994,0.5031732667132985,0.1375483483453778,0.8847211951847587,0.7449602520708963,0.40838104153603616,0.5620059054943749,0.6615142499955827
21.75,3.75,0.09903108091103557,0.20147058823529412,0.1918859649122807,0.09720176730486009,0.13919333625602806,0.39074960127591707,0.19642857142857145,0.2964554242749732,0.13105375199574243,0.02981514609421586,0.08670520231213873,0.042968749999999986,0.5275713114177148,0.1416168018264321,0.8869616770110558,0.754601496857529,0.471304889701117,0.6207882918607651,0.7202140152103114
35.25,6.25,0.48685038379262613,0.32156862745098036,0.41228070175438597,0.674521354933726,0.28145550197281893,0.38755980861244016,0.7142857142857143,0.7099892588614393,0.34220329962746143,0.18127608825283245,0.3988439306358382,0.20312499999999997,0.21143837831827886,0.6712256426319156,0.05609718744007814,0.21658903678897212,0.1646319516239136,0.2422816992230754,0.2891202832525844
35.25,6.75,0.48685038379262613,0.32156862745098036,0.41228070175438597,0.674521354933726,0.28145550197281893,0.38755980861244016,0.7142857142857143,0.7099892588614393,0.34220329962746143,0.18127608825283245,0.3988439306358382,0.20312499999999997,0.21143837831827886,0.6712256426319156,0.05609718744007814,0.21658903678897212,0.1646319516239136,0.2422816992230754,0.2891202832525844
32.25,-0.75,0.5665030829243739,0.3562745098039216,0.27665317139001344,0.7142857142857143,0.1341516878562034,0.28708133971291866,0.13571428571428573,0.16219119226638026,0.20888770622671635,0.2742993440667859,0.46820809248554907,0.6953124999999999,0.2028081027731755,0.5210116064957468,0.12910209295764752,0.31736346082309097,0.6202993410273417,0.510506855064817,0.5676060708314105
